timestamp,message,logStreamName
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 103.210.245.135 47235 443 6 8 416 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 171.162.85.106 10.0.10.17 443 12124 6 4 208 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 36.39.15.4 32540 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 45152 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 41970 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 84.101.239.37 35848 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 10.0.20.232 443 36750 6 10 520 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 4.70.153.113 7120 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 57898 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 121.172.108.81 23108 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 218.177.39.21 60094 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 87.137.63.143 34722 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 52438 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 10.0.20.232 443 54358 6 4 208 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 100.144.14.79 4621 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 136.195.183.102 22187 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 10.0.20.232 443 33146 6 18 18439 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 75.226.84.195 43917 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 38.122.142.22 52844 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 38.40.92.225 18160 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 10.0.20.232 443 42932 6 3 207 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 170.180.32.153 42804 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 79.115.22.89 27603 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 35448 443 6 4 208 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 98.231.106.58 10.0.10.17 0 0 1 2 176 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 163.194.190.18 1790 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 44924 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 180.221.234.24 9153 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 170.48.27.82 10.0.10.17 443 29329 6 5 260 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 53854 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 114.184.247.31 10.0.10.17 443 45603 6 4 208 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 207.125.155.164 35535 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 1.139.103.212 32255 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 10.0.20.232 443 44744 6 4 208 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 48092 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 42414 443 6 8 416 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 52298 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 43518 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 206.122.26.133 49024 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 58.68.226.146 52457 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 184.195.35.105 47437 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 51852 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 39100 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 51468 443 6 4 216 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 206.184.124.221 11821 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 40640 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 39768 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 48590 443 6 4 216 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 115.55.73.56 43283 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 17.131.150.61 3379 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 23.34.133.185 11857 443 6 4 208 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 118.43.202.58 1131 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 210.72.157.97 10.0.10.17 443 45856 6 1 40 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 35148 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 47374 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 154.16.248.103 24374 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 44.106.128.74 10260 443 6 1 60 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.10.17 59.86.196.73 41846 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 161.71.128.97 10.0.10.17 443 52817 6 4 208 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 45212 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
1773194303000,2 956463123464 eni-0eacf37f4f8a7bf3e 10.0.20.232 10.0.10.17 35202 443 6 2 120 1773194303 1773194334 ACCEPT OK,eni-0eacf37f4f8a7bf3e-all
